,BlueCars_taken_sum,BlueCars_returned_sum,Utilib_taken_sum,Utilib_returned_sum,Utilib_14_taken_sum,Utilib_14_returned_sum,Slots_freed_sum,Slots_taken_sum
7753,44,35,1,3,4,5,0,0
7754,44,43,4,1,6,8,0,0
7755,72,67,1,1,5,1,0,0
7756,55,59,0,0,3,4,0,0
7757,38,38,0,0,8,10,0,0
7758,52,59,3,3,4,3,0,0
7759,54,56,2,2,4,2,0,0
7760,56,46,0,1,1,2,0,0
7761,44,46,2,1,2,2,0,0
7762,57,61,2,2,4,6,0,0
7763,68,70,2,2,5,2,0,0
7764,61,53,1,1,3,3,0,0
7765,59,66,2,2,6,7,0,0
7766,44,54,0,0,4,4,0,0
7767,58,51,1,2,6,7,0,0
7768,54,54,2,3,4,3,0,0
7769,43,45,3,4,4,5,0,0
7770,55,63,3,1,3,2,0,0
7771,65,57,1,2,1,1,0,0
7772,87,73,3,2,1,0,0,0
7773,79,99,3,4,6,9,0,0
7774,66,57,2,2,8,7,0,0
7775,58,49,1,1,4,4,0,0
7776,60,70,3,3,8,7,0,0
7777,58,54,2,4,3,2,0,0
7778,72,69,5,2,4,6,0,0
7779,74,75,0,0,6,6,0,0
7780,92,102,1,2,5,6,0,0
7781,61,56,5,4,6,4,0,0
7782,64,65,1,2,3,2,0,0
7783,73,72,2,1,3,6,0,0
7784,65,55,0,0,7,5,0,0
7785,59,64,0,0,2,1,0,0
7786,71,80,9,10,4,4,0,0
7787,72,77,2,1,3,4,0,0
7788,67,68,1,1,2,4,0,0
7789,62,62,0,1,6,5,0,0
7790,66,57,3,2,6,4,0,0
7791,75,80,2,2,6,9,0,0
7792,70,72,0,0,4,3,0,0
7793,97,93,1,1,8,7,0,0
7794,83,78,2,2,6,5,0,0
7795,40,43,2,2,0,2,0,0
7796,5,3,0,0,1,1,0,0
7797,37,30,0,1,2,3,4,3
7798,25,26,2,1,2,1,1,1
7799,21,28,0,1,2,1,0,2
7800,31,33,1,1,0,0,5,3
7801,28,38,3,3,1,1,3,5
7802,45,41,3,2,2,2,5,4
7803,47,46,1,1,4,5,1,2
7804,24,35,0,0,1,0,2,1
7805,27,27,0,0,1,1,3,4
7806,42,42,0,0,0,0,3,3
7807,27,26,0,0,2,2,2,2
7808,41,37,3,4,1,1,2,2
7809,46,45,3,3,1,1,4,4
7810,38,41,4,4,1,1,2,2
7811,28,29,1,0,2,5,2,2
7812,20,26,0,0,3,0,2,2
7813,41,35,0,2,4,4,1,1
7814,25,28,2,0,1,1,2,2
7815,54,41,0,1,0,2,6,5
7816,52,57,2,2,4,3,10,11
7817,36,36,3,2,1,1,5,4
7818,28,32,0,0,2,4,1,2
7819,27,24,0,0,4,3,0,0
7820,43,46,1,2,2,2,0,0
7821,38,38,2,2,3,2,5,5
7822,34,34,0,0,3,2,4,4
7823,41,40,2,1,0,1,3,3
7824,41,39,1,1,2,1,4,4
7825,24,21,1,2,3,6,0,0
7826,36,40,1,0,4,1,3,3
7827,46,45,0,0,0,0,1,1
7828,34,35,0,0,5,5,0,0
7829,43,39,1,1,1,2,4,4
7830,64,60,0,0,4,4,4,4
7831,47,46,2,3,2,1,2,1
7832,29,34,1,0,0,0,4,4
7833,35,35,0,0,0,0,1,2
7834,19,23,1,1,0,0,0,0
7835,30,32,0,1,0,0,1,1
7836,26,21,1,0,2,5,0,0
7837,47,37,1,1,4,1,0,0
7838,46,46,0,0,4,4,2,2
7839,25,31,0,0,1,2,2,1
7840,24,28,1,2,4,3,0,1
7841,46,46,1,0,1,2,6,6
7842,35,39,0,0,3,2,4,4
7843,45,41,0,0,3,4,3,3
7844,43,41,3,3,4,3,1,1
7845,70,65,1,2,0,0,8,7
7846,35,42,1,0,2,3,1,1
7847,35,31,0,1,1,2,1,2
7848,33,35,3,4,4,2,0,0
7849,31,31,2,0,1,1,2,1
7850,34,34,0,0,1,2,2,3
7851,1,4,0,0,0,0,0,0
7852,28,28,0,0,4,5,3,3
7853,32,29,3,4,3,3,0,0
7854,35,30,2,2,4,3,2,2
7855,41,37,2,2,5,7,4,3
7856,43,52,0,0,8,7,1,2
7857,33,29,1,1,3,1,3,1
7858,33,25,0,1,1,1,2,3
7859,30,41,4,3,2,3,3,3
7860,32,30,0,0,2,1,2,2
7861,50,47,0,0,1,2,2,2
7862,66,62,1,1,4,3,5,4
7863,53,58,0,0,1,4,4,5
7864,22,28,0,1,4,1,1,0
7865,34,37,2,1,0,1,2,3
7866,38,34,2,2,5,5,1,2
7867,26,28,0,0,1,3,4,3
7868,39,38,1,1,5,2,5,6
7869,42,44,1,1,7,9,5,4
7870,48,43,0,0,2,0,5,5
7871,21,31,0,0,0,0,1,2
7872,32,33,0,0,2,2,2,2
7873,36,34,0,0,1,2,6,6
7874,40,34,0,0,1,0,5,4
7875,41,43,0,1,2,3,5,5
7876,49,40,1,0,4,5,8,7
7877,45,49,0,1,4,3,6,8
7878,28,31,2,2,1,0,4,4
7879,26,29,5,5,3,5,5,4
7880,45,42,2,1,6,6,6,6
7881,30,34,0,0,2,1,3,4
7882,41,40,0,0,2,1,4,4
7883,45,49,0,0,3,3,5,5
7884,55,44,0,0,2,2,4,3
7885,37,39,0,0,0,1,3,4
7886,32,34,0,1,2,1,3,3
7887,42,38,2,2,2,4,0,0
7888,25,24,1,2,3,2,0,0
7889,30,30,4,2,2,2,0,0
7890,46,45,3,3,1,2,1,1
7891,59,54,2,1,7,5,2,1
7892,29,30,0,0,1,1,2,3
7893,17,25,0,0,5,6,2,2
7894,33,27,1,1,3,4,3,2
7895,28,32,2,3,4,3,3,4
7896,50,42,3,2,5,5,7,5
7897,61,65,3,3,2,2,6,6
7898,56,53,1,1,2,1,6,6
7899,27,28,1,1,5,5,2,2
7900,32,37,2,2,1,2,3,3
7901,31,36,2,4,3,2,0,2
7902,39,36,1,0,3,4,1,0
7903,40,40,3,2,6,4,7,7
7904,75,68,1,2,6,6,6,6
7905,69,57,5,4,6,5,3,2
7906,17,31,1,1,1,2,1,1
7907,35,37,1,2,1,0,4,5
7908,25,25,2,1,0,1,3,2
7909,32,26,1,1,1,0,3,4
7910,30,22,0,2,2,2,3,1
7911,31,39,1,2,3,3,3,4
7912,29,30,1,0,3,3,3,2
7913,31,28,1,0,1,1,2,2
7914,37,38,4,3,5,5,6,6
7915,30,25,0,0,2,3,2,2
7916,24,33,0,0,4,4,0,1
7917,29,38,0,0,2,1,6,6
7918,43,30,0,1,2,2,1,1
7919,59,56,4,3,1,1,4,3
7920,33,39,0,0,1,1,6,8
7921,44,40,1,2,5,9,4,2
7922,45,47,3,2,5,2,1,2
7923,39,42,3,3,4,5,2,3
7924,26,27,0,0,5,3,9,7
7925,20,24,0,0,1,0,0,1
7926,27,39,0,1,2,3,2,3
7927,37,28,2,2,3,2,5,4
7928,56,61,1,1,7,8,9,9
7929,56,52,1,1,3,4,5,6
7930,35,40,3,3,3,1,7,7
7931,40,41,1,1,0,0,5,5
7932,34,41,1,0,1,1,4,4
7933,37,37,1,1,2,2,4,4
7934,42,40,0,0,1,3,0,0
7935,48,43,0,0,4,3,2,2
7936,65,54,4,4,5,5,1,0
7937,38,43,0,0,1,1,2,2
7938,26,28,1,1,7,6,3,4
7939,44,47,0,0,1,1,3,2
7940,29,36,1,1,2,3,3,4
7941,37,35,0,1,3,2,4,3
7942,49,42,1,0,1,3,2,3
7943,51,52,0,0,5,3,0,0
7944,27,31,0,1,1,2,4,4
7945,46,47,3,2,4,3,1,1
7946,42,43,0,0,0,0,2,2
7947,35,35,0,0,4,5,4,4
7948,30,30,0,0,2,2,0,0
7949,45,39,0,0,3,4,1,1
7950,64,53,7,8,3,1,5,4
7951,29,37,1,0,2,3,3,3
7952,3,3,0,0,0,0,0,1
7953,17,18,1,1,0,0,0,0
7954,14,17,1,2,1,1,0,0
7955,10,7,1,0,0,0,0,0
7956,10,12,0,0,0,0,0,0
7957,12,9,0,0,1,1,0,0
7958,33,36,0,1,1,3,0,0
7959,20,16,1,0,5,4,0,0
7960,7,8,0,0,1,1,0,0
7961,11,17,0,0,4,3,0,0
7962,22,21,0,0,0,0,0,0
7963,18,16,0,0,0,0,0,0
7964,20,17,1,2,0,1,0,0
7965,19,22,2,1,2,1,0,0
7966,17,21,1,1,0,0,0,0
7967,17,12,0,0,0,0,0,0
7968,16,20,0,0,2,3,0,0
7969,15,15,1,1,1,0,0,0
7970,18,14,0,0,2,2,0,0
7971,17,18,0,0,0,0,0,0
7972,25,28,1,2,2,2,0,0
7973,23,21,1,0,1,1,0,0
7974,13,12,1,2,1,2,0,0
7975,15,18,1,0,4,4,0,0
7976,17,14,0,1,1,0,0,0
7977,19,22,1,0,2,2,0,0
7978,22,22,0,0,1,2,0,0
7979,20,19,0,0,2,1,0,0
7980,32,26,2,2,1,1,0,0
7981,10,9,0,0,0,0,0,0
7982,5,7,0,0,0,0,0,0
7983,7,6,0,0,0,1,0,0
7984,8,10,0,0,2,2,0,0
7985,11,9,1,1,1,1,0,0
7986,23,21,0,0,1,1,0,0
7987,14,17,0,0,1,0,0,0
7988,13,14,0,0,0,0,0,0
7989,9,7,3,3,0,0,0,0
7990,2,3,1,1,0,0,0,0
7991,9,10,0,0,0,0,0,0
7992,13,9,0,0,1,1,0,0
7993,0,5,0,0,0,0,0,0
7994,10,8,0,0,1,1,0,0
7995,7,9,0,0,1,2,0,0
7996,9,7,0,0,1,0,0,0
7997,8,5,0,0,2,2,0,0
7998,1,7,0,0,1,1,0,0
7999,9,7,0,0,0,1,0,0
8000,20,21,0,0,1,0,0,0
8001,18,17,0,0,2,2,0,0
8002,11,10,0,0,0,0,0,0
8003,4,7,0,0,0,0,0,0
8004,7,6,0,0,0,0,0,0
8005,11,6,0,0,3,3,0,0
8006,4,10,1,1,3,3,0,0
8007,1,0,0,0,0,0,0,0
8008,7,6,1,1,0,1,0,0
8009,7,7,0,0,1,0,0,0
8010,9,8,2,2,1,1,0,0
8011,13,13,2,2,0,0,0,0
8012,12,9,0,0,0,0,0,0
8013,5,9,1,1,0,0,0,0
8014,12,12,0,0,0,0,0,0
8015,7,9,0,0,0,0,0,0
8016,7,7,0,0,0,0,0,0
8017,11,10,0,0,1,1,0,0
8018,18,18,0,0,0,0,0,0
8019,7,2,0,0,0,0,0,0
8020,7,7,0,0,0,0,0,0
8021,5,11,0,0,0,0,0,0
8022,13,12,0,1,0,0,0,0
8023,15,11,3,2,1,1,0,0
8024,15,16,0,0,0,0,0,0
8025,7,7,0,0,0,0,0,0
8026,8,9,0,0,0,0,0,0
8027,5,4,0,1,0,0,0,0
8028,5,4,1,1,1,2,0,0
8029,10,11,1,0,2,1,0,0
8030,14,15,2,2,1,2,0,0
8031,17,15,0,0,2,1,0,0
8032,7,6,0,0,0,0,0,0
8033,3,9,0,0,0,0,0,0
8034,12,9,0,0,0,0,0,0
8035,7,9,0,0,1,2,0,0
8036,11,11,0,1,1,0,0,0
8037,12,7,1,0,1,1,0,0
8038,8,11,0,0,1,1,0,0
8039,17,16,0,0,0,0,0,0
8040,8,9,0,0,0,0,0,0
8041,11,9,0,0,0,1,0,0
8042,6,9,0,0,4,4,0,0
8043,12,12,0,0,1,0,0,0
8044,22,27,0,0,1,2,0,0
8045,26,22,0,0,5,5,0,0
8046,14,16,0,0,2,1,0,0
8047,9,11,0,0,1,1,0,0
8048,9,9,0,0,1,2,0,0
8049,14,11,0,1,1,0,0,0
8050,9,11,1,1,0,1,0,0
8051,21,21,1,0,4,4,0,0
8052,21,20,0,0,3,2,0,0
8053,18,15,0,0,0,0,0,0
8054,5,8,0,0,1,1,0,0
8055,7,10,0,0,0,1,0,0
8056,10,10,0,0,1,0,0,0
8057,13,13,2,2,1,1,0,0
8058,23,21,0,0,0,0,0,0
8059,33,31,2,2,2,2,0,0
8060,8,12,1,1,2,2,0,0
8061,10,8,0,0,1,3,0,0
8062,10,9,1,1,2,0,0,0
8063,10,8,0,0,4,4,0,0
8064,9,16,1,1,1,1,0,0
8065,28,27,0,0,1,1,0,0
8066,22,22,0,0,1,1,0,0
8067,21,19,0,0,0,0,0,0
8068,21,17,0,0,1,1,0,0
8069,12,14,0,0,1,2,0,0
8070,9,10,0,0,3,4,0,0
8071,13,20,0,0,4,2,0,0
8072,18,15,0,1,3,4,0,0
8073,26,20,1,0,1,1,0,0
8074,11,10,0,0,2,1,0,0
8075,14,16,0,0,2,3,0,0
8076,14,12,0,0,1,1,0,0
8077,7,7,0,0,0,1,0,0
8078,5,7,0,0,3,1,0,0
8079,6,5,1,2,0,0,0,0
8080,12,9,1,0,0,0,0,0
8081,5,10,0,0,3,3,0,0
8082,11,11,0,0,0,0,0,0
8083,15,13,0,0,2,3,0,0
8084,15,15,0,0,10,11,0,0
8085,10,11,0,0,4,2,0,0
8086,13,13,0,0,0,0,0,0
8087,7,4,0,0,1,2,0,0
8088,8,10,1,1,3,3,0,0
8089,14,13,1,1,2,1,0,0
8090,17,18,0,0,1,1,0,0
8091,12,12,1,1,1,1,0,0
8092,6,9,0,0,1,1,0,0
8093,13,10,0,0,0,0,0,0
8094,12,15,0,0,2,2,0,0
8095,15,11,1,1,2,4,0,0
8096,14,15,0,0,2,0,0,0
8097,11,12,1,1,0,0,0,0
8098,12,9,1,1,0,0,0,0
8099,2,1,0,0,0,0,0,0
8100,23,23,0,1,1,2,0,0
8101,14,17,1,0,2,1,0,0
8102,29,30,1,1,0,0,0,0
8103,25,27,0,0,2,3,0,0
8104,28,34,0,0,6,6,0,0
8105,36,36,1,1,3,2,0,0
8106,26,29,0,0,4,5,0,0
8107,18,19,0,0,0,0,0,0
8108,26,24,0,0,2,3,0,0
8109,27,28,0,0,2,0,0,0
8110,28,26,0,0,3,5,0,0
8111,30,25,0,1,3,2,0,0
8112,38,40,2,2,3,2,0,0
8113,26,25,2,1,1,1,0,0
8114,17,19,0,0,0,1,0,0
8115,9,12,0,1,1,0,0,0
8116,17,15,1,0,3,4,0,0
8117,14,15,1,1,3,3,0,0
8118,28,23,1,1,2,2,0,0
8119,27,28,0,0,2,2,0,0
8120,26,23,0,1,3,2,0,0
8121,17,17,1,3,1,3,0,0
8122,16,16,1,2,3,2,0,0
8123,10,17,3,1,1,0,0,0
8124,13,21,2,0,0,0,0,0
8125,28,21,0,1,0,1,0,0
8126,30,29,1,0,6,7,0,0
8127,18,23,1,2,1,0,0,0
8128,21,20,2,1,2,2,0,0
8129,23,20,0,0,2,1,0,0
8130,26,28,0,1,0,0,0,0
8131,34,29,2,1,0,0,0,0
8132,19,17,2,2,1,2,0,0
8133,40,38,1,2,4,3,0,0
8134,11,17,1,0,3,3,0,0
8135,27,22,0,0,0,1,0,0
8136,26,32,0,0,1,1,0,0
8137,21,17,1,1,3,3,0,0
8138,28,35,0,1,3,2,0,0
8139,28,27,2,2,2,2,0,0
8140,22,16,3,2,4,4,0,0
8141,26,31,4,5,0,0,0,0
8142,24,22,1,0,4,6,0,0
8143,17,17,0,0,3,2,0,0
8144,26,26,0,0,2,1,0,0
8145,34,37,0,0,0,1,0,0
8146,33,26,0,1,1,0,0,0
8147,22,20,1,1,5,5,0,0
8148,32,30,2,2,0,1,0,0
8149,15,21,1,0,1,3,0,0
8150,28,25,2,3,4,2,0,0
8151,25,24,1,0,1,1,0,0
8152,22,22,1,1,1,1,0,0
8153,28,32,0,0,1,0,0,0
8154,2,1,0,0,0,0,0,0
8155,28,31,4,7,3,3,0,0
8156,30,26,4,2,0,1,0,0
8157,34,29,2,1,1,0,0,0
8158,20,21,0,0,1,1,0,0
8159,22,20,0,0,3,3,0,0
8160,22,24,2,2,0,2,0,0
8161,23,28,0,0,2,1,0,0
8162,24,31,0,0,0,0,0,0
8163,37,32,1,2,2,3,0,0
8164,30,24,1,1,2,2,0,0
8165,33,34,1,1,3,2,0,0
8166,36,37,1,0,2,1,0,0
8167,22,23,0,0,1,1,0,0
8168,18,17,0,0,1,1,0,0
8169,26,25,0,1,1,1,0,0
8170,25,21,1,0,1,2,0,0
8171,31,32,0,0,3,2,0,0
8172,14,18,1,2,0,0,0,0
8173,18,19,1,0,1,2,0,0
8174,25,25,0,0,2,2,0,0
8175,32,30,0,0,2,4,0,0
8176,30,30,0,1,2,0,0,0
8177,20,24,0,1,3,3,0,0
8178,30,26,2,0,3,4,0,0
8179,25,27,1,1,3,3,0,0
8180,26,26,0,0,3,1,0,0
8181,20,19,0,0,1,4,0,0
8182,23,30,0,1,3,2,0,0
8183,34,27,1,0,2,3,0,0
8184,23,29,0,0,2,1,0,0
8185,22,21,0,0,4,5,0,0
8186,29,30,1,1,4,3,0,0
8187,11,12,3,3,2,0,0,0
8188,26,23,1,1,3,3,0,0
8189,25,22,0,0,2,2,0,0
8190,13,23,0,0,0,1,0,0
8191,23,22,0,0,4,3,0,0
8192,29,28,1,1,1,1,0,0
8193,39,39,0,1,0,0,0,0
8194,32,31,4,3,0,0,0,0
8195,30,27,0,0,1,1,0,0
8196,40,34,0,1,2,2,0,0
8197,29,36,1,0,1,2,0,0
8198,25,24,0,1,2,3,0,0
8199,35,34,2,1,4,2,0,0
8200,33,25,0,1,1,1,0,0
8201,22,25,3,3,1,2,0,0
8202,12,15,1,0,2,1,0,0
8203,20,16,0,0,0,0,0,0
8204,13,14,0,1,0,1,0,0
8205,15,18,1,0,2,3,0,0
8206,20,18,1,1,2,2,0,0
8207,27,27,1,1,4,2,0,0
8208,30,29,1,1,1,2,0,0
8209,21,21,0,0,2,1,0,0
8210,21,17,1,1,1,1,0,0
8211,19,13,0,0,2,2,0,0
8212,19,24,2,2,0,1,0,0
8213,25,22,2,3,1,0,0,0
8214,16,19,1,0,5,6,0,0
8215,17,26,0,0,3,2,0,0
8216,20,25,0,0,1,1,0,0
8217,19,10,0,0,0,0,0,0
8218,22,21,0,1,0,0,0,0
8219,19,28,1,1,1,3,0,0
8220,23,27,1,0,3,2,0,0
8221,28,23,0,0,2,1,0,0
8222,24,29,0,0,1,2,0,0
8223,26,18,0,0,2,2,0,0
8224,24,23,0,1,2,2,0,0
8225,21,15,1,3,4,4,0,0
8226,21,22,3,0,2,3,0,0
8227,16,20,2,2,4,3,0,0
8228,16,18,1,1,3,2,0,0
8229,21,18,1,2,1,0,0,0
8230,17,22,3,1,1,2,0,0
8231,38,31,0,0,7,7,0,0
8232,25,26,1,2,10,13,0,0
8233,19,20,1,0,5,2,0,0
8234,19,22,1,1,1,0,0,0
8235,25,22,1,1,2,3,0,0
8236,26,29,0,0,1,0,0,0
8237,29,27,0,0,3,3,0,0
8238,30,27,0,1,0,0,0,0
8239,48,50,2,1,2,2,0,0
8240,24,25,2,2,1,2,0,0
8241,25,27,0,1,4,4,0,0
8242,24,19,1,2,1,2,0,0
8243,21,22,2,0,2,1,0,0
8244,25,28,0,0,2,2,0,0
8245,26,24,0,0,1,2,0,0
8246,28,32,2,2,4,2,0,0
8247,26,26,0,1,0,1,0,0
8248,19,19,0,0,4,4,0,0
8249,21,21,1,0,3,2,0,0
8250,20,21,0,0,1,2,0,0
8251,26,25,0,0,1,2,0,0
8252,27,22,0,0,10,9,0,0
8253,27,29,0,0,2,2,0,0
8254,19,16,0,1,0,1,0,0
8255,0,1,0,0,0,1,0,0
8256,1,0,0,0,0,0,0,0
8257,7,6,0,1,0,0,0,0
8258,11,8,0,1,0,0,0,0
8259,9,9,2,0,1,1,0,0
8260,19,19,0,0,1,1,0,0
8261,4,6,0,0,0,0,0,0
8262,0,7,0,0,0,1,0,0
8263,10,4,0,0,1,1,0,0
8264,7,10,0,0,1,0,0,0
8265,12,13,0,0,0,0,0,0
8266,15,13,0,0,0,0,0,0
8267,11,14,0,0,1,1,0,0
8268,0,4,0,0,0,0,0,0
8269,4,4,0,0,0,0,0,0
8270,20,11,0,0,0,0,0,0
8271,13,10,0,0,1,1,0,0
8272,12,14,0,0,3,3,0,0
8273,25,32,0,0,2,2,0,0
8274,14,12,0,0,0,0,0,0
8275,2,3,0,0,0,0,0,0
8276,1,5,0,0,0,0,0,0
8277,16,12,0,0,0,0,0,0
8278,16,12,1,1,0,2,0,0
8279,7,8,0,0,2,1,0,0
8280,8,10,0,0,1,0,0,0
8281,15,15,0,0,2,2,0,0
8282,13,17,0,0,1,2,0,0
8283,10,8,0,0,0,0,0,0
8284,14,7,0,0,1,0,0,0
8285,17,20,0,0,0,0,0,0
8286,8,9,1,1,2,2,0,0
8287,17,14,0,0,3,4,0,0
8288,8,8,1,1,2,1,0,0
8289,4,8,0,0,0,1,0,0
8290,3,4,0,0,0,1,0,0
8291,14,11,0,0,1,0,0,0
8292,12,12,0,0,1,0,0,0
8293,4,4,0,0,0,1,0,0
8294,3,7,0,0,1,1,0,0
8295,6,4,0,0,1,1,0,0
8296,2,3,0,0,1,2,0,0
8297,2,2,0,0,1,1,0,0
8298,11,5,0,0,1,0,0,0
8299,11,15,0,0,0,0,0,0
8300,13,15,0,0,0,0,0,0
8301,16,15,0,0,1,0,0,0
8302,20,13,1,1,0,0,0,0
8303,1,6,0,0,0,0,0,0
8304,10,12,0,0,1,1,0,0
8305,7,10,0,0,0,0,0,0
8306,10,3,0,0,0,0,0,0
8307,11,11,0,0,0,0,0,0
8308,6,6,2,2,0,0,0,0
8309,11,11,0,0,1,1,0,0
8310,15,12,0,0,1,1,0,0
8311,10,15,2,3,1,1,0,0
8312,9,8,1,0,0,0,0,0
8313,3,5,0,0,0,0,0,0
8314,1,5,0,0,0,0,0,0
8315,7,4,0,0,0,0,0,0
8316,10,6,0,0,1,2,0,0
8317,11,8,0,0,2,1,0,0
8318,10,15,0,0,0,0,0,0
8319,13,9,0,0,2,2,0,0
8320,0,2,1,2,0,0,0,0
8321,1,5,0,0,0,0,0,0
8322,12,9,1,0,0,0,0,0
8323,13,13,0,1,1,1,0,0
8324,5,5,1,1,1,2,0,0
8325,13,12,0,0,0,0,0,0
8326,8,13,0,0,2,2,0,0
8327,2,4,1,0,1,1,0,0
8328,7,7,0,0,2,2,0,0
8329,14,4,0,0,3,2,0,0
8330,11,14,0,0,1,2,0,0
8331,9,10,0,0,1,0,0,0
8332,12,15,0,0,0,0,0,0
8333,3,1,0,0,0,0,0,0
8334,1,4,0,0,0,0,0,0
8335,8,10,0,0,0,0,0,0
8336,8,6,1,1,0,0,0,0
8337,10,6,0,1,0,0,0,0
8338,8,9,2,1,0,0,0,0
8339,12,12,0,0,0,0,0,0
8340,2,2,0,0,1,1,0,0
8341,0,6,0,1,0,0,0,0
8342,3,2,0,0,0,0,0,0
8343,10,8,1,0,0,0,0,0
8344,11,12,0,0,0,0,0,0
8345,11,7,0,0,0,0,0,0
8346,7,5,0,0,1,2,0,0
8347,1,6,0,1,1,0,0,0
8348,1,3,0,0,0,0,0,0
8349,10,6,1,0,0,0,0,0
8350,12,7,0,0,0,0,0,0
8351,17,17,0,0,1,1,0,0
8352,13,11,0,0,0,0,0,0
8353,9,13,0,0,0,0,0,0
8354,4,6,0,0,0,0,0,0
8355,0,5,0,1,0,0,0,0
8356,9,2,1,0,0,0,0,0
8357,10,12,2,2,0,0,0,0
8358,12,8,0,0,0,0,0,0
8359,8,11,0,0,1,1,0,0
8360,9,9,0,0,0,1,0,0
8361,3,7,0,1,2,1,0,0
8362,0,2,0,0,0,0,0,0
8363,8,4,1,0,0,0,0,0
8364,15,14,0,0,1,1,0,0
8365,8,6,0,0,0,0,0,0
8366,8,9,0,1,1,2,0,0
8367,12,9,1,0,1,1,0,0
8368,2,9,0,0,7,6,0,0
8369,1,0,0,0,0,0,0,0
8370,13,6,0,0,2,2,0,0
8371,1,3,0,0,0,0,0,0
8372,10,11,0,0,1,1,0,0
8373,9,11,0,1,1,1,0,0
8374,11,10,1,0,0,0,0,0
8375,2,8,0,0,1,1,0,0
8376,2,2,0,0,0,1,0,0
8377,11,7,0,0,1,0,0,0
8378,2,5,0,0,0,0,0,0
8379,2,3,0,0,0,0,0,0
8380,7,2,0,0,0,0,0,0
8381,13,11,0,0,0,2,0,0
8382,9,10,0,0,2,1,0,0
8383,17,15,1,2,1,0,0,0
8384,7,9,3,3,0,0,0,0
8385,4,9,1,0,0,0,0,0
8386,1,3,0,0,0,0,0,0
8387,7,4,0,0,0,0,0,0
8388,10,3,0,0,0,0,0,0
8389,13,13,0,0,1,2,0,0
8390,7,12,0,0,1,0,0,0
8391,14,8,0,0,1,1,0,0
8392,2,4,0,0,1,2,0,0
8393,1,4,0,0,0,0,0,0
8394,12,6,0,0,1,0,0,0
8395,11,13,0,0,0,1,0,0
8396,10,9,2,2,3,2,0,0
8397,10,14,0,0,0,0,0,0
8398,12,17,0,0,0,0,0,0
8399,4,6,0,0,0,0,0,0
8400,3,3,0,0,0,0,0,0
8401,13,7,0,0,0,0,0,0
8402,16,17,0,0,0,0,0,0
8403,17,15,0,0,0,0,0,0
8404,11,15,0,0,1,1,0,0
8405,10,6,0,0,0,0,0,0
8406,0,3,0,0,0,0,0,0
8407,2,6,0,0,0,0,0,0
8408,12,5,0,0,0,0,0,0
8409,35,31,3,2,2,2,0,0
8410,22,28,0,1,2,2,0,0
8411,48,41,1,0,2,1,0,0
8412,29,35,0,0,2,3,0,0
8413,32,39,1,1,4,3,0,0
8414,54,49,0,0,1,1,0,0
8415,52,43,1,1,1,1,0,0
8416,10,17,3,3,0,0,0,0
8417,17,25,1,1,0,1,0,0
8418,25,23,0,0,1,0,0,0
8419,21,24,1,1,2,2,0,0
8420,17,14,0,0,2,2,0,0
8421,37,35,0,1,0,1,0,0
8422,48,39,2,1,3,3,0,0
8423,32,39,0,0,1,0,0,0
8424,26,24,0,1,3,5,0,0
8425,21,29,2,1,3,1,0,0
8426,32,30,0,0,0,0,0,0
8427,26,27,0,0,1,3,0,0
8428,25,24,0,0,3,1,0,0
8429,31,27,2,3,0,0,0,0
8430,23,23,1,0,1,1,0,0
8431,18,23,0,0,1,2,0,0
8432,18,19,1,1,1,0,0,0
8433,32,31,0,0,1,2,0,0
8434,33,31,0,1,6,6,0,0
8435,33,33,2,1,2,1,0,0
8436,43,35,0,0,1,1,0,0
8437,26,39,1,1,1,1,0,0
8438,26,24,0,0,2,2,0,0
8439,18,16,1,1,2,2,0,0
8440,30,32,0,0,1,2,0,0
8441,33,28,3,4,1,0,0,0
8442,53,56,2,1,4,6,0,0
8443,28,25,3,5,3,3,0,0
8444,29,32,3,1,5,3,0,0
8445,17,14,0,0,0,0,0,0
8446,15,19,1,1,2,2,0,0
8447,24,21,3,3,0,0,0,0
8448,19,19,1,1,0,1,0,0
8449,30,31,1,1,5,4,0,0
8450,33,34,1,1,1,1,0,0
8451,25,24,2,4,0,1,0,0
8452,21,21,2,0,3,4,0,0
8453,23,22,0,1,5,4,0,0
8454,34,34,1,0,3,2,0,0
8455,32,26,0,0,0,0,0,0
8456,30,31,2,2,5,6,0,0
8457,55,52,3,3,4,4,0,0
8458,13,19,0,0,4,4,0,0
8459,20,18,1,1,1,1,0,0
8460,17,21,0,0,2,1,0,0
8461,22,23,0,0,1,1,0,0
8462,20,21,0,0,0,0,0,0
8463,1,2,0,0,0,0,0,0
8464,17,13,0,0,2,3,0,0
8465,29,26,0,1,2,1,0,0
8466,24,26,2,1,2,2,0,0
8467,40,37,0,0,0,0,0,0
8468,32,24,1,1,3,3,0,0
8469,17,24,1,1,1,1,0,0
8470,15,23,1,1,1,1,0,0
8471,20,18,0,1,1,1,0,0
8472,20,22,1,0,0,2,0,0
8473,21,18,0,1,5,5,0,0
8474,38,38,1,0,6,5,0,0
8475,51,43,0,1,5,6,0,0
8476,17,25,1,0,3,1,0,0
8477,26,31,0,0,1,1,0,0
8478,21,20,0,0,0,0,0,0
8479,26,20,0,1,0,1,0,0
8480,22,27,1,2,1,1,0,0
8481,37,31,2,0,3,2,0,0
8482,49,40,0,0,1,1,0,0
8483,15,24,0,0,1,1,0,0
