,Cars,Bluecar_counter,Utilib_counter,Utilib_1.4_counter,City,ID,Kind,Geo_point,Postal_code,Public_name,Rental_status,Slots,Station_type,Subscription_status,year,month,day,hour,minute
1650,6,6,0,0,Rueil-Malmaison,rueilmalmaison-henrisainteclairedeville-12,STATION,"48.8926928, 2.1725973",92500,Rueil-Malmaison/Henri Sainte-Claire DÃ©ville/12,operational,0,station,nonexistent,2018,4,3,15,0
1651,5,5,0,1,Paris,paris-portedevilliers-28,STATION,"48.8854246, 2.2849721",75017,Paris/Porte de Villiers/28,operational,0,station,nonexistent,2018,4,7,15,33
1652,0,0,0,0,Aulnay-sous-bois,aulnaysousbois-felixfaure-22,SPACE,"48.9336577, 2.4994113",93600,Aulnay-sous-bois/FÃ©lix Faure/22,operational,6,full_station,operational,2018,4,9,7,47
1653,4,4,0,0,Clamart,clamart-jeanjaures-137,STATION,"48.8080853, 2.2679023",92140,Clamart/Jean JaurÃ¨s/137,operational,1,station,nonexistent,2018,4,3,5,22
1654,3,3,1,2,Paris,paris-fredericloliee-5,STATION,"48.8495131, 2.4061582",75020,Paris/FrÃ©dÃ©ric LoliÃ©e/5,operational,0,station,nonexistent,2018,4,3,9,32
1655,5,5,1,0,Dugny,dugny-guynemer-17,SPACE,"48.9544945, 2.41658664",93440,Dugny/Guynemer/17,operational,0,full_station,broken,2018,4,3,0,26
1656,1,1,0,0,Paris,paris-bremontier-19,STATION,"48.8849507, 2.3035012",75017,Paris/BrÃ©montier/19,operational,4,station,nonexistent,2018,4,2,13,19
1657,0,0,0,0,Paris,paris-emilereynaud-4,STATION,"48.90176, 2.38589",75019,Paris/Ãmile Reynaud/4,operational,6,station,nonexistent,2018,4,6,15,50
1658,0,0,0,0,Paris,paris-astorg-11,STATION,"48.8728324, 2.3193886",75008,Paris/Astorg/11,operational,5,station,nonexistent,2018,4,7,20,7
1659,2,2,0,0,Saint-Ouen,saintouen-entrepots-2,STATION,"48.9034828, 2.3470283",93400,Saint-Ouen/EntrepÃ´ts/2,operational,2,station,nonexistent,2018,4,5,23,49
1660,0,0,0,0,CrÃ©teil,creteil-laferriere-142,STATION,"48.8007041, 2.4568599",94000,CrÃ©teil/LaferriÃ¨re/142,broken,0,station,nonexistent,2018,4,8,8,33
1661,0,0,0,0,Paris,paris-jonquiere-66,STATION,"48.8941653, 2.3211581",75017,Paris/JonquiÃ¨re/66,operational,4,station,nonexistent,2018,4,8,12,35
1662,3,3,1,1,Montreuil,montreuil-leolagrange-3,STATION,"48.876546, 2.4553035",93100,Montreuil/LÃ©o Lagrange/3,operational,1,station,nonexistent,2018,4,9,22,6
1663,6,6,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-sadicarnot-10,STATION,"48.9100165, 2.2897023",92600,AsniÃ¨res-sur-Seine/Sadi Carnot/10,operational,0,station,nonexistent,2018,4,2,1,46
1664,6,6,0,0,Paris,paris-championnet-28,STATION,"48.895422, 2.3499795",75018,Paris/Championnet/28,operational,0,station,nonexistent,2018,4,4,4,9
1665,4,4,0,0,Paris,paris-vincennes-120,STATION,"48.846304, 2.410751",75012,Paris/Vincennes/120,operational,0,station,nonexistent,2018,4,5,6,53
1666,4,4,0,1,Paris,paris-pereire-170,STATION,"48.8824249, 2.2922036",75017,Paris/Pereire/170,operational,1,station,nonexistent,2018,4,3,4,25
1667,0,0,0,0,Bezons,bezons-emilezola-50,STATION,"48.9237996, 2.2092127",95870,Bezons/Emile Zola/50,operational,7,station,nonexistent,2018,4,9,14,21
1668,0,0,0,0,Gennevilliers,gennevilliers-gabrielperi-169,SPACE,"48.9242205, 2.2942668",92230,Gennevilliers/Gabriel PÃ©ri/169,broken,0,full_station,broken,2018,4,8,7,5
1669,0,0,0,0,Paris,paris-flandre-169,SPACE,"48.894, 2.380947",75019,Paris/Flandre/169,operational,1,full_station,broken,2018,4,9,8,59
1670,0,0,0,0,Paris,paris-vincentauriol-143,SPACE,"48.8328237, 2.3624101",75013,Paris/Vincent Auriol/143,operational,1,full_station,operational,2018,4,1,13,13
1671,3,3,0,0,Paris,paris-saintantoine-238,STATION,"48.8493367, 2.3895684",75012,Paris/Saint-Antoine/238,operational,2,station,nonexistent,2018,4,3,3,33
1672,0,0,0,0,Paris,paris-montparnasseraspail-parking,PARKING,"48.84147, 2.33078",75014,Paris/Montparnasse Raspail/Parking,broken,0,station,nonexistent,2018,4,2,3,52
1673,0,0,0,0,Paris,paris-joffreecolemilitaire-parking,PARKING,"48.85425, 2.30503",75007,Paris/Joffre Ecole Militaire/Parking,operational,6,station,nonexistent,2018,4,4,3,48
1674,0,0,0,1,Paris,paris-messine-12,STATION,"48.87593, 2.314194",75008,Paris/Messine/12,operational,4,station,nonexistent,2018,4,1,16,33
1675,6,6,0,0,Paris,paris-portedecharenton-2,STATION,"48.8311, 2.398697",75012,Paris/Porte de Charenton/2,operational,0,station,nonexistent,2018,4,4,17,34
1676,0,0,0,0,Paris,paris-nonnainsdhyeres-1,STATION,"48.85378, 2.358089",75004,Paris/Nonnains d'HyÃ¨res/1,operational,5,station,nonexistent,2018,4,3,15,28
1677,6,6,0,0,Paris,paris-charlesmoureu-42,STATION,"48.82847, 2.361255",75013,Paris/Charles Moureu/42,operational,0,station,nonexistent,2018,4,2,1,36
1678,1,1,0,0,Alfortville,alfortville-portalanglais-39,STATION,"48.8056173, 2.4144555",94140,Alfortville/Port Ã  l'Anglais/39,operational,5,station,nonexistent,2018,4,3,19,5
1679,0,0,0,0,Paris,paris-gaylussac-66,SPACE,"48.8420054, 2.3430684",75005,Paris/Gay-Lussac/66,operational,3,full_station,operational,2018,4,9,8,37
1680,3,3,0,0,Nanterre,nanterre-gambetta-20,SPACE,"48.88807, 2.199446",92000,Nanterre/Gambetta/20,operational,1,full_station,operational,2018,4,9,16,36
1681,0,0,0,0,Paris,paris-chapelle-75,STATION,"48.8967147, 2.3591686",75018,Paris/Chapelle/75,broken,0,station,nonexistent,2018,4,9,10,33
1682,2,2,0,0,Paris,paris-raymondpitet-7,STATION,"48.8901162, 2.2964035",75017,Paris/Raymond Pitet/7,operational,2,station,nonexistent,2018,4,3,10,32
1683,0,0,0,0,Paris,paris-vivienne-43,STATION,"48.8705626, 2.3408933",75002,Paris/Vivienne/43,broken,0,station,nonexistent,2018,4,6,2,31
1684,5,5,0,0,Paris,paris-saintmartin-parking,PARKING,"48.86585, 2.35361",75003,Paris/Saint-Martin/Parking,operational,0,station,nonexistent,2018,4,3,21,58
1685,1,1,0,0,Puteaux,puteaux-fernandpelloutier-2,STATION,"48.8830992, 2.2330423",92800,Puteaux/Fernand Pelloutier/2,operational,1,station,nonexistent,2018,4,5,20,54
1686,0,0,0,0,Paris,paris-henriiv-46,STATION,"48.8504593, 2.3615731",75004,Paris/Henri IV/46,operational,3,station,nonexistent,2018,4,7,12,44
1687,0,0,0,0,Paris,paris-voltaire-8,STATION,"48.8657658, 2.3664376",75011,Paris/Voltaire/8,operational,4,station,nonexistent,2018,4,5,2,51
1688,1,1,0,0,Paris,paris-victoire-76,STATION,"48.8753135, 2.332521",75009,Paris/Victoire/76,operational,3,station,nonexistent,2018,4,6,16,6
1689,0,0,0,0,Paris,paris-bercy-88,STATION,"48.8382761, 2.3816754",75012,Paris/Bercy/88,operational,6,station,nonexistent,2018,4,3,1,23
1690,1,1,0,1,Paris,paris-lourmel-33,STATION,"48.8482831, 2.2905269",75015,Paris/Lourmel/33,operational,3,station,nonexistent,2018,4,8,3,22
1691,0,0,0,0,Limeil-BrÃ©vannes,limeilbrevannes-lavoisier-12,STATION,"48.73963, 2.490184",94450,Limeil-BrÃ©vannes/Lavoisier/12,broken,0,station,nonexistent,2018,4,7,5,34
1692,5,5,0,0,Drancy,drancy-nouvelle-7,STATION,"48.9241686, 2.4358951",93700,Drancy/Nouvelle/7,operational,0,station,nonexistent,2018,4,1,15,15
1693,0,0,0,0,Alfortville,alfortville-blanqui-61,STATION,"48.80188, 2.415843",94140,Alfortville/Blanqui/61,broken,0,station,nonexistent,2018,4,9,9,1
1694,3,3,0,0,Paris,paris-turenne-98,STATION,"48.8623505, 2.3648513",75003,Paris/Turenne/98,operational,1,station,nonexistent,2018,4,3,10,47
1695,0,0,0,0,Paris,paris-pontlouisphilippe-24,STATION,"48.8557269, 2.3562973",75004,Paris/Pont Louis-Philippe/24,operational,6,station,nonexistent,2018,4,2,5,39
1696,5,5,0,0,Clamart,clamart-generaldegaulle-233,STATION,"48.7870782, 2.255763",92140,Clamart/De Gaulle/233,operational,0,station,nonexistent,2018,4,6,11,21
1697,3,3,0,0,Paris,paris-murat-98,STATION,"48.8389361, 2.2567427",75016,Paris/Murat/98,operational,2,station,nonexistent,2018,4,4,2,54
1698,2,2,0,0,Saint-Ouen,saintouen-paullafargue-13,SPACE,"48.912077, 2.333149",93400,Saint-Ouen/Paul Lafargue/13,operational,1,full_station,operational,2018,4,2,19,42
1699,5,5,0,0,Fontenay-aux-Roses,fontenayauxroses-lombard-20,STATION,"48.78919, 2.293033",92260,Fontenay-aux-Roses/Lombard/20,operational,1,station,nonexistent,2018,4,5,18,44
1700,3,3,0,0,Le Bourget,lebourget-johnfitzgeraldkennedy-2,STATION,"48.938103, 2.4286035",93350,Le Bourget/John Fitzgerald Kennedy/2,operational,3,station,nonexistent,2018,4,1,6,25
1701,5,5,0,0,Fontenay-Sous-Bois,fontenaysousbois-moreaudavid-14,STATION,"48.843853, 2.46482825",94120,Fontenay-Sous-Bois/Moreau David/14,operational,2,station,nonexistent,2018,4,2,4,0
1702,1,1,0,0,Paris,paris-bercy-88,STATION,"48.8382761, 2.3816754",75012,Paris/Bercy/88,operational,5,station,nonexistent,2018,4,4,12,54
1703,5,5,0,0,Noisy-le-Sec,noisylesec-frepillon-1,SPACE,"48.8898019, 2.453145",93130,Noisy-le-Sec/FrÃ©pillon/1,operational,0,full_station,broken,2018,4,8,8,9
1704,4,4,1,1,Paris,paris-vauvenargues-35,STATION,"48.8945095, 2.3320844",75018,Paris/Vauvenargues/35,operational,0,station,nonexistent,2018,4,2,7,44
1705,6,6,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-georgesguynemer-97,SPACE,"48.91587, 2.291084",92600,AsniÃ¨res-sur-Seine/Georges Guynemer/97,operational,0,full_station,operational,2018,4,5,21,49
1706,2,2,0,1,Paris,paris-emiledeschanel-15,STATION,"48.8556902, 2.3022442",75007,Paris/Ãmile Deschanel/15,operational,3,station,nonexistent,2018,4,7,20,59
1707,2,2,0,0,Paris,paris-bastille-50,STATION,"48.8515769, 2.369445",75012,Paris/Bastille/50,operational,0,station,nonexistent,2018,4,7,21,30
1708,0,0,0,0,Paris,paris-ordener-1,STATION,"48.89022, 2.359383",75018,Paris/Ordener/1,operational,0,station,nonexistent,2018,4,7,19,1
1709,3,3,0,0,CrÃ©teil,creteil-claudenicolasledoux-4,STATION,"48.766, 2.470911",94000,CrÃ©teil/Claude-Nicolas Ledoux/4,operational,3,station,nonexistent,2018,4,4,3,42
1710,6,6,0,0,Clichy-la-Garenne,clichylagarenne-jeanjaures-122,STATION,"48.9057159, 2.301558",92210,Clichy-la-Garenne/Jean JaureÌs/122,operational,0,station,nonexistent,2018,4,1,6,54
1711,3,3,0,0,Paris,paris-charenton-251,STATION,"48.8364094, 2.3922556",75012,Paris/Charenton/251,operational,2,station,nonexistent,2018,4,8,8,41
1712,0,0,0,0,Paris,paris-bercy-5,STATION,"48.8403578, 2.378739",75112,Paris/Bercy/5,operational,6,station,nonexistent,2018,4,7,18,5
1713,3,3,0,0,Paris,paris-ternes-6,STATION,"48.8782587, 2.2967633",75017,Paris/Ternes/6,operational,0,station,nonexistent,2018,4,8,20,31
1714,0,0,0,0,Paris,paris-voltaire-8,STATION,"48.8657658, 2.3664376",75011,Paris/Voltaire/8,operational,4,station,nonexistent,2018,4,9,7,26
1715,5,5,0,0,Meudon,meudon-generaldegaulle-19,STATION,"48.787936, 2.22752",92190,Meudon/De Gaulle/19,operational,1,station,nonexistent,2018,4,2,10,43
1716,5,5,0,0,Bagnolet,bagnolet-edouardvaillant-60,STATION,"48.85764, 2.415732",93170,Bagnolet/Edouard Vaillant/60,operational,1,station,nonexistent,2018,4,9,16,50
1717,3,3,0,0,Paris,paris-pyramides-12,STATION,"48.8648594, 2.3329713",75001,Paris/Pyramides/12,operational,2,station,nonexistent,2018,4,5,6,43
1718,2,2,0,1,Paris,paris-commandantlamy-2,STATION,"48.85579, 2.374203",75011,Paris/Commandant Lamy/2,operational,1,station,nonexistent,2018,4,4,12,57
1719,6,6,0,0,Paris,paris-ramey-62,STATION,"48.8916426, 2.3449781",75018,Paris/Ramey/62,operational,0,station,nonexistent,2018,4,2,4,40
1720,0,0,0,0,Paris,paris-bertinpoiree-14,STATION,"48.8588109, 2.3449501",75001,Paris/Bertin PoirÃ©e/14,operational,3,station,nonexistent,2018,4,2,21,40
1721,4,4,0,0,Paris,paris-menilmontant-122,STATION,"48.8699519, 2.3952568",75020,Paris/MÃ©nilmontant/122,operational,1,station,nonexistent,2018,4,6,17,4
1722,1,1,0,0,Paris,paris-rochechouart-31,STATION,"48.8829733, 2.3454871",75009,Paris/Rochechouart/31,operational,4,station,nonexistent,2018,4,5,3,38
1723,2,2,0,1,Paris,paris-voltaire-106,SPACE,"48.8592806, 2.3773563",75011,Paris/Voltaire/106,operational,1,full_station,broken,2018,4,3,9,40
1724,2,2,0,0,Nogent-sur-Marne,nogentsurmarne-port-27,STATION,"48.83308, 2.489653",94130,Nogent-sur-Marne/Port/27,operational,5,station,nonexistent,2018,4,9,14,29
1725,2,2,0,0,Saint-Ouen,saintouen-capitaineglarner-44,STATION,"48.90368, 2.329361",93400,Saint-Ouen/Capitaine Glarner/44,operational,4,station,nonexistent,2018,4,8,16,13
1726,0,0,0,0,Alfortville,alfortville-europe-22,STATION,"48.7890254, 2.429231",94140,Alfortville/Europe/22,broken,0,station,nonexistent,2018,4,5,9,57
1727,0,0,0,0,Paris,paris-gambetta-249,STATION,"48.8757323, 2.4060008",75020,Paris/Gambetta/249,broken,0,station,nonexistent,2018,4,1,1,56
1728,2,2,0,0,Paris,paris-pereire-170,STATION,"48.8824249, 2.2922036",75017,Paris/Pereire/170,operational,2,station,nonexistent,2018,4,8,11,53
1729,4,4,0,2,Paris,paris-olier-15,STATION,"48.8351985, 2.2914295",75015,Paris/Olier/15,operational,0,station,nonexistent,2018,4,3,0,41
1730,0,0,0,0,Paris,paris-renault-2,STATION,"48.8611413, 2.3781941",75011,Paris/Renault/2,operational,6,station,nonexistent,2018,4,7,7,54
1731,1,1,0,0,Paris,paris-duhesne-113,STATION,"48.8955833, 2.3457215",75018,Paris/Duhesme/113,operational,4,station,nonexistent,2018,4,2,12,34
1732,3,3,0,0,Vanves,vanves-jeanjaures-101,STATION,"48.8258129, 2.2906328",92170,Vanves/Jean JaurÃ¨s/101,operational,3,station,nonexistent,2018,4,2,18,51
1733,3,3,0,0,Paris,paris-plaine-25,STATION,"48.8500605, 2.4019645",75020,Paris/Plaine/25,operational,3,station,nonexistent,2018,4,5,6,7
1734,1,1,0,0,Paris,paris-bourdon-9,STATION,"48.8484226, 2.366004",75004,Paris/Bourdon/9,operational,4,station,nonexistent,2018,4,1,14,30
1735,2,2,0,0,Clamart,clamart-jeanjaures-137,STATION,"48.8080853, 2.2679023",92140,Clamart/Jean JaurÃ¨s/137,operational,1,station,nonexistent,2018,4,3,12,20
1736,0,0,0,0,Le Plessis-Robinson,leplessisrobinson-leonblum-2,SPACE,"48.775973, 2.2557776",92350,Le Plessis-Robinson/LeÌon Blum/2,operational,5,full_station,broken,2018,4,4,8,31
1737,1,1,0,1,Paris,paris-parmentier-2,SPACE,"48.8584385, 2.3800903",75011,Paris/Parmentier/2,operational,3,full_station,operational,2018,4,6,11,5
1738,1,1,0,0,Nanterre,nanterre-guilleraies-5,STATION,"48.89383, 2.185795",92000,Nanterre/Guilleraies/5,operational,2,station,nonexistent,2018,4,4,4,49
1739,3,3,0,0,Paris,paris-couronnes-2,STATION,"48.8691502, 2.3808934",75020,Paris/Couronnes/2,operational,0,station,nonexistent,2018,4,7,22,29
1740,2,2,0,0,Boulogne-Billancourt,boulognebillancourt-reine-12,STATION,"48.8388074, 2.2505008",92100,Boulogne-Billancourt/Reine/12,operational,0,station,nonexistent,2018,4,5,18,41
1741,0,0,0,0,Paris,paris-louvre-31,STATION,"48.8660947, 2.3433342",75002,Paris/Louvre/31,operational,3,station,nonexistent,2018,4,7,2,33
1742,0,0,0,0,Paris,paris-suffren-161,STATION,"48.84595, 2.309411",75015,Paris/Suffren/161,operational,6,station,nonexistent,2018,4,3,3,0
1743,4,4,0,1,Paris,paris-championnet-28,STATION,"48.895422, 2.3499795",75018,Paris/Championnet/28,operational,1,station,nonexistent,2018,4,6,3,27
1744,0,0,1,0,Paris,paris-marcheneuf-8,STATION,"48.8541989, 2.345341",75004,Paris/MarchÃ© Neuf/8,operational,2,station,nonexistent,2018,4,6,17,37
1745,3,3,0,0,Nanterre,nanterre-lens-13,STATION,"48.8998826, 2.2242026",92000,Nanterre/Lens/13,operational,3,station,nonexistent,2018,4,2,12,20
1746,3,3,0,0,Paris,paris-roquette-162,STATION,"48.8586443, 2.3841089",75011,Paris/Roquette/162,operational,2,station,nonexistent,2018,4,3,20,42
1747,5,5,0,0,Nanterre,nanterre-vincentraspail-5,STATION,"48.8963559, 2.2076635",92000,Nanterre/Vincent Raspail/5,operational,1,station,nonexistent,2018,4,7,18,25
1748,0,0,1,0,Saint-MandÃ©,saintmande-mongenot-3,STATION,"48.8435084, 2.4171838",94160,Saint-MandÃ©/Mongenot/3,operational,1,station,nonexistent,2018,4,7,11,58
1749,0,0,0,0,Paris,paris-artois-11,STATION,"48.872759, 2.3080661",75008,Paris/Artois/11,operational,4,station,nonexistent,2018,4,6,6,23
1750,0,0,0,0,Alfortville,alfortville-verdun-39,STATION,"48.79611, 2.427023",94140,Alfortville/Verdun/39,broken,0,station,nonexistent,2018,4,4,11,58
1751,4,4,1,0,Colombes,colombes-audra-7,STATION,"48.9278206, 2.2530496",92700,Colombes/Audra/7,operational,0,station,nonexistent,2018,4,1,19,17
1752,3,3,0,1,Meudon,meudon-terreneuve-3,STATION,"48.8077664, 2.2350182",92190,Meudon/Terre Neuve/3,operational,1,station,nonexistent,2018,4,1,21,35
1753,3,3,0,1,Paris,paris-rungis-2,STATION,"48.82195, 2.345853",75013,Paris/Rungis/2,operational,0,station,nonexistent,2018,4,2,21,30
1754,3,3,0,0,Paris,paris-philippeauguste-65,STATION,"48.853661, 2.3923486",75011,Paris/Philippe Auguste/65,operational,1,station,nonexistent,2018,4,3,8,1
1755,0,0,0,0,Paris,paris-saintantoine-16,STATION,"48.8526773, 2.3710901",75012,Paris/Saint-Antoine/16,broken,0,station,nonexistent,2018,4,7,7,8
1756,6,6,0,0,Montreuil,montreuil-desirepreaux-11,STATION,"48.8579785, 2.4315736",93100,Montreuil/DÃ©sirÃ© PrÃ©aux/11,operational,0,station,nonexistent,2018,4,5,19,15
1757,3,3,0,0,Saint-Ouen,saintouen-capitaineglarner-44,STATION,"48.90368, 2.329361",93400,Saint-Ouen/Capitaine Glarner/44,operational,2,station,nonexistent,2018,4,9,11,22
1758,5,5,0,0,Paris,paris-liege-24,STATION,"48.8795963, 2.3263307",75008,Paris/LiÃ¨ge/24,operational,1,station,nonexistent,2018,4,9,21,55
1759,1,1,0,0,Garches,garches-buzenval-111,STATION,"48.8519609, 2.2044093",92380,Garches/Buzenval/111,operational,4,station,nonexistent,2018,4,3,9,16
1760,4,4,0,0,Paris,paris-margueritelong-11,STATION,"48.8914427, 2.3040083",75017,Paris/Marguerite Long/11,operational,2,station,nonexistent,2018,4,2,4,3
1761,3,3,0,1,Paris,paris-georgesberger-2,STATION,"48.88093, 2.309852",75017,Paris/Georges Berger/2,operational,1,station,nonexistent,2018,4,9,18,21
1762,6,6,0,0,Issy-les-Moulineaux,issylesmoulineaux-jeanjaures-22,STATION,"48.8229419, 2.2755104",92130,Issy-les-Moulineaux/Jean JaurÃ¨s/22,operational,0,station,nonexistent,2018,4,5,20,50
1763,0,0,0,0,Paris,paris-villiot-20,SPACE,"48.841876, 2.375976",75012,Paris/Villiot/20,broken,0,full_station,broken,2018,4,5,22,23
1764,0,0,0,0,Paris,paris-cotentin-29,STATION,"48.8385459, 2.3126749",75015,Paris/Cotentin/29,operational,4,station,nonexistent,2018,4,1,19,34
1765,3,3,0,1,Paris,paris-houdartdelamotte-2,STATION,"48.8406886, 2.2876391",75015,Paris/Houdart de Lamotte/2,operational,1,station,nonexistent,2018,4,3,23,58
1766,6,6,0,0,Paris,paris-ternes-parking,PARKING,"48.87897, 2.29329",75017,Paris/Ternes/Parking,operational,0,station,nonexistent,2018,4,5,19,47
1767,1,1,0,0,Paris,paris-emileduclaux-19,STATION,"48.842111, 2.3091306",75015,Paris/Ãmile Duclaux/19,operational,4,station,nonexistent,2018,4,5,10,47
1768,6,6,0,0,Paris,paris-bremontier-19,STATION,"48.8849507, 2.3035012",75017,Paris/BrÃ©montier/19,operational,0,station,nonexistent,2018,4,3,16,20
1769,1,1,0,0,Paris,paris-saintmartin-243,STATION,"48.8657616, 2.3530583",75003,Paris/Saint-Martin/243,operational,1,station,nonexistent,2018,4,1,19,51
1770,0,0,0,0,Paris,paris-vivienne-43,STATION,"48.8705626, 2.3408933",75002,Paris/Vivienne/43,broken,0,station,nonexistent,2018,4,4,3,32
1771,2,2,0,0,Paris,paris-choisy-188,STATION,"48.8303916, 2.356917",75013,Paris/Choisy/188,operational,2,station,nonexistent,2018,4,5,8,0
1772,3,3,0,0,Paris,paris-olivierdeserres-3,STATION,"48.8370178, 2.2986736",75015,Paris/Olivier de Serres/3,operational,3,station,nonexistent,2018,4,6,21,45
1773,5,5,0,0,Malakoff,malakoff-paulvaillantcouturier-49,STATION,"48.8137426, 2.2959516",92240,Malakoff/Paul Vaillant Couturier/49,operational,0,station,nonexistent,2018,4,9,0,42
1774,0,0,0,1,Paris,paris-monge-58,STATION,"48.8444276, 2.3522773",75005,Paris/Monge/58,operational,4,station,nonexistent,2018,4,1,11,2
1775,6,6,0,0,Paris,paris-raspail-9,STATION,"48.85478, 2.32588",75007,Paris/Raspail/9,operational,0,station,nonexistent,2018,4,1,11,5
1776,1,1,0,0,Paris,paris-auteuil-55,STATION,"48.8478106, 2.2636439",75016,Paris/Auteuil/55,operational,0,station,nonexistent,2018,4,5,9,14
1777,0,0,0,0,Paris,paris-crozatier-33,STATION,"48.8470504, 2.3815222",75012,Paris/Crozatier/33,broken,0,station,nonexistent,2018,4,1,1,29
1778,5,5,0,0,Antony,antony-degaulle-11,STATION,"48.76307, 2.306646",92160,Antony/De Gaulle/11,operational,1,station,broken,2018,4,4,12,2
1779,1,1,0,0,Paris,paris-ledrurollin-155,STATION,"48.8553267, 2.3783382",75011,Paris/Ledru Rollin/155,operational,3,station,nonexistent,2018,4,9,13,53
1780,0,0,0,0,Paris,paris-metz-6,STATION,"48.87081, 2.354076",75010,Paris/Metz/6,operational,3,station,nonexistent,2018,4,4,22,33
1781,2,2,0,0,Paris,paris-lafayette-56,STATION,"48.875464, 2.342083",75009,Paris/La Fayette/56,operational,4,station,nonexistent,2018,4,4,21,30
1782,7,7,0,0,Nanterre,nanterre-hoche-1,STATION,"48.899865, 2.200758",92000,Nanterre/Hoche/1,operational,0,station,nonexistent,2018,4,8,20,34
1783,0,0,0,0,Pantin,pantin-presaintgervais-1,SPACE,"48.890711, 2.4030061",93500,Pantin/PrÃ© Saint Gervais/1,broken,0,full_station,nonexistent,2018,4,2,19,9
1784,3,3,0,0,Fontenay-aux-Roses,fontenayauxroses-jeanjaures-3,SPACE,"48.7906824, 2.28727",92260,Fontenay-aux-Roses/Jean JaurÃ¨s/3,operational,0,full_station,operational,2018,4,7,3,56
1785,0,0,0,0,Paris,paris-pierrecharron-62,STATION,"48.8696448, 2.3036203",75008,Paris/Pierre Charron/62,broken,0,station,nonexistent,2018,4,7,3,25
1786,6,6,0,0,Paris,paris-crimee-82,STATION,"48.882362, 2.386574",75019,Paris/CrimÃ©e/82,operational,0,station,nonexistent,2018,4,3,2,39
1787,4,4,0,0,Garches,garches-degaulle-168,STATION,"48.8386536, 2.18698287",92380,Garches/De Gaulle/168,operational,1,station,operational,2018,4,4,2,17
1788,3,3,0,0,Villejuif,villejuif-augusteperret-11,STATION,"48.787963, 2.3512833",94800,Villejuif/Auguste Perret/11,operational,1,station,nonexistent,2018,4,4,23,31
1789,3,3,0,1,Paris,paris-eugeneoudine-51,STATION,"48.8250327, 2.3725162",75013,Paris/EugÃ¨ne OudinÃ©/51,operational,1,station,nonexistent,2018,4,2,13,50
